Start Date,1/2/1990,,,,,,,,,,
End Date,,,,,,,,,,,
,,,,,,,,,,,
7/10/2000,1475.62,1478.9,1474.76,1486.56,55.37,53.05,67.26,1411.29,1442.98,1462.43,SPX
7/11/2000,1480.88,1475.62,1470.48,1488.77,56.66,53.6,73.03,1412.31,1443.55,1464.17,SPX
7/12/2000,1492.92,1480.88,1480.88,1497.69,59.53,54.85,83.21,1413.36,1444.04,1465.34,SPX
7/13/2000,1495.84,1492.92,1489.65,1501.39,60.21,55.16,85.24,1414.43,1445.03,1466.61,SPX
7/14/2000,1509.98,1495.84,1494.56,1509.99,63.45,56.63,92.13,1415.64,1446.93,1468.17,SPX
7/17/2000,1510.49,1509.98,1505.26,1517.32,63.57,56.68,92.33,1416.77,1448.95,1470.47,SPX
7/18/2000,1493.74,1510.49,1491.35,1510.49,57.19,54.42,41.69,1417.83,1450.17,1470.86,SPX
7/19/2000,1481.96,1493.74,1479.92,1495.63,53.15,52.89,26.41,1418.72,1451.33,1471.16,SPX
7/20/2000,1495.57,1481.96,1481.96,1501.92,56.94,54.43,55,1419.69,1453,1471.98,SPX
7/21/2000,1480.19,1495.57,1477.91,1495.57,51.84,52.43,33.16,1420.46,1454.94,1473.38,SPX
7/24/2000,1464.29,1480.19,1463.8,1485.88,47.14,50.46,20.53,1421.19,1456.07,1474.52,SPX
7/25/2000,1474.47,1464.29,1464.29,1476.23,50.25,51.66,41.82,1421.89,1457.14,1475.48,SPX
7/26/2000,1452.42,1474.47,1452.42,1474.47,44.19,48.99,22.36,1422.47,1457.14,1475.58,SPX
7/27/2000,1449.62,1452.42,1445.33,1464.91,43.47,48.66,20.54,1423.16,1456.81,1475.32,SPX
7/28/2000,1419.89,1449.62,1413.89,1456.68,36.67,45.3,8.94,1423.83,1456.25,1474.19,SPX
7/31/2000,1430.83,1419.89,1418.71,1437.65,40.37,46.7,30.58,1424.56,1456.13,1473,SPX
8/1/2000,1438.1,1430.83,1428.96,1443.54,42.76,47.62,43.87,1425.52,1456.75,1471.43,SPX
8/2/2000,1438.7,1438.1,1433.49,1451.59,42.96,47.7,45.17,1426.44,1457.51,1471.05,SPX
8/3/2000,1452.56,1438.7,1425.43,1454.19,47.59,49.48,69.58,1427.4,1459.08,1470.85,SPX
8/4/2000,1462.93,1452.56,1451.31,1462.93,50.81,50.78,79.71,1428.26,1460.36,1470.05,SPX
8/7/2000,1479.32,1462.93,1460.72,1480.8,55.47,52.76,88.67,1429.24,1462.32,1470.23,SPX
8/8/2000,1482.8,1479.32,1472.53,1484.4,56.41,53.17,90.06,1430.15,1464.41,1470.33,SPX
8/9/2000,1472.87,1482.8,1471.32,1490.37,52.96,51.83,58.96,1431.04,1465.42,1469.33,SPX
8/10/2000,1460.25,1472.87,1459.85,1475.19,48.88,50.17,35.56,1431.94,1466.21,1467.55,SPX
8/11/2000,1471.84,1460.25,1453.06,1475.72,52.5,51.64,58.34,1432.81,1466.67,1465.64,SPX
8/14/2000,1491.56,1471.84,1468.56,1491.64,57.97,54.04,78.1,1433.56,1466.96,1464.7,SPX
8/15/2000,1484.43,1491.56,1482.74,1493.12,55.48,53.06,62.12,1434.16,1467.3,1464.23,SPX
8/16/2000,1479.85,1484.43,1475.74,1496.09,53.88,52.42,51.89,1434.79,1467.74,1464.12,SPX
8/17/2000,1496.07,1479.85,1479.85,1499.32,58.45,54.42,74.34,1435.54,1468.23,1464.15,SPX
8/18/2000,1491.72,1496.07,1488.99,1499.47,56.82,53.79,62.59,1436.22,1468.83,1464.73,SPX
8/21/2000,1499.48,1491.72,1491.13,1502.84,59.01,54.75,73.71,1436.9,1469.68,1466.49,SPX
8/22/2000,1498.13,1499.48,1497.42,1508.45,58.46,54.55,68.4,1437.54,1470.72,1467.67,SPX
8/23/2000,1505.97,1498.13,1489.52,1507.2,60.76,55.54,80.58,1438.19,1471.46,1470.35,SPX
8/24/2000,1508.31,1505.97,1501.25,1511.16,61.45,55.84,83.44,1438.9,1472.21,1473.28,SPX
8/25/2000,1506.45,1508.31,1505.09,1513.47,60.54,55.53,70.98,1439.57,1472.77,1477.61,SPX
8/28/2000,1514.09,1506.45,1506.45,1523.95,62.97,56.55,84.88,1440.23,1473.76,1481.77,SPX
8/29/2000,1509.84,1514.09,1505.48,1514.89,60.73,55.82,60.64,1440.8,1474.23,1485.36,SPX
8/30/2000,1502.59,1509.84,1500.09,1510.49,57.01,54.57,35.04,1441.34,1474.77,1488.55,SPX
8/31/2000,1517.68,1502.59,1502.59,1525.21,62.2,56.65,71.98,1441.83,1475.54,1491.81,SPX
9/1/2000,1520.77,1517.68,1515.53,1530.09,63.18,57.07,76.14,1442.38,1476.91,1494.7,SPX
9/5/2000,1507.08,1520.77,1503.75,1520.77,56.23,54.66,38.3,1442.79,1478.22,1496.09,SPX
9/6/2000,1492.25,1507.08,1492.12,1512.61,49.83,52.19,21.19,1443.14,1478.96,1496.56,SPX
9/7/2000,1502.51,1492.25,1492.25,1505.34,53.75,53.69,46.15,1443.55,1480,1498.04,SPX
9/8/2000,1494.5,1502.51,1489.88,1502.51,50.44,52.36,33.67,1444,1480.79,1499.76,SPX
9/11/2000,1489.26,1494.5,1483.01,1506.76,48.34,51.5,26.6,1444.36,1481.73,1500.63,SPX
9/12/2000,1481.99,1489.26,1479.67,1496.93,45.51,50.31,18.52,1444.69,1482.28,1500.15,SPX
9/13/2000,1484.91,1481.99,1473.61,1487.45,46.85,50.78,31.13,1445.07,1482.59,1500.17,SPX
9/14/2000,1480.87,1484.91,1476.73,1494.16,45.19,50.1,23.56,1445.53,1483.28,1500.22,SPX
9/15/2000,1465.81,1480.87,1460.22,1480.96,39.55,47.64,9.99,1445.87,1483.46,1498.71,SPX
9/18/2000,1444.51,1465.81,1441.92,1467.77,33.24,44.45,4.49,1446.05,1482.77,1496.35,SPX
9/19/2000,1459.9,1444.51,1444.51,1461.16,40.62,47.1,40.16,1446.18,1482.46,1494.37,SPX
9/20/2000,1451.34,1459.9,1430.95,1460.49,38.09,45.84,30.62,1446.32,1481.87,1492.03,SPX
9/21/2000,1449.05,1451.34,1436.3,1452.77,37.42,45.51,27.96,1446.52,1480.99,1489.19,SPX
9/22/2000,1448.72,1449.05,1421.08,1449.05,37.32,45.46,27.44,1446.75,1480.05,1486.21,SPX
9/25/2000,1439.03,1448.72,1435.93,1457.42,34.37,44,15.13,1446.9,1478.63,1482.83,SPX
9/26/2000,1427.21,1439.03,1425.25,1448.04,31.13,42.28,8.31,1446.95,1476.96,1478.49,SPX
9/27/2000,1426.57,1427.21,1419.44,1437.22,30.96,42.19,8.02,1447.01,1475.62,1474.33,SPX
9/28/2000,1458.29,1426.57,1425.78,1461.69,46.55,48,74.63,1447.28,1475.15,1472.11,SPX
9/29/2000,1436.51,1458.29,1436.29,1458.29,39.89,44.8,42.75,1447.4,1473.97,1468.05,SPX
10/2/2000,1436.23,1436.52,1429.83,1445.6,39.81,44.76,42.4,1447.49,1473.09,1463.83,SPX
10/3/2000,1426.46,1436.23,1425.28,1454.82,37.06,43.37,29.7,1447.51,1472.33,1459.8,SPX
10/4/2000,1434.32,1426.46,1416.31,1439.99,40.61,44.8,48.36,1447.6,1471.53,1456.9,SPX
10/5/2000,1436.28,1434.32,1431.8,1444.17,41.5,45.15,53.03,1447.61,1471.2,1453.59,SPX
10/6/2000,1408.99,1436.28,1397.06,1443.3,33.9,41.32,18.37,1447.47,1470.39,1449.31,SPX
10/9/2000,1402.03,1408.99,1392.48,1409.69,32.28,40.42,14.69,1447.19,1470.04,1444.95,SPX
10/10/2000,1387.02,1402.03,1383.85,1408.83,29.05,38.53,8.92,1446.84,1469.16,1440.2,SPX
10/11/2000,1364.59,1387.02,1349.67,1387.02,25.02,35.95,4.74,1446.38,1467.69,1434.19,SPX
10/12/2000,1329.78,1364.59,1328.06,1374.93,20.31,32.45,2.27,1445.71,1465.51,1426.63,SPX
10/13/2000,1374.17,1329.78,1326.81,1374.17,36.68,40.13,51.08,1445.26,1463.94,1422.05,SPX
10/16/2000,1374.62,1374.17,1365.06,1379.48,36.82,40.2,51.45,1444.78,1462.18,1418.56,SPX
10/17/2000,1349.97,1374.62,1342.34,1380.99,32.53,37.66,31.77,1444.26,1459.59,1413.06,SPX
10/18/2000,1342.13,1349.97,1305.79,1356.65,31.28,36.89,26.87,1443.97,1456.78,1407.6,SPX
10/19/2000,1388.76,1342.13,1342.13,1389.93,44.84,43.93,69.23,1443.9,1455.09,1404.58,SPX
10/20/2000,1396.93,1388.76,1382.19,1408.47,46.82,45.04,73.29,1443.87,1453.83,1401.99,SPX
10/23/2000,1395.78,1396.93,1387.75,1406.96,46.57,44.91,71.3,1443.64,1452.31,1399.83,SPX
10/24/2000,1398.13,1395.78,1388.13,1415.64,47.2,45.24,73.51,1443.35,1450.44,1398.38,SPX
10/25/2000,1364.9,1398.13,1362.21,1398.13,40.02,41.57,27.96,1442.98,1448.05,1395.29,SPX
10/26/2000,1364.44,1364.9,1337.77,1372.72,39.93,41.52,27.61,1442.64,1445.74,1390.6,SPX
10/27/2000,1379.58,1364.44,1364.13,1384.57,44.39,43.74,55.51,1442.29,1443.41,1387.76,SPX
10/30/2000,1398.66,1379.58,1376.86,1406.36,49.48,46.4,74.26,1441.96,1441.55,1385.88,SPX
10/31/2000,1429.4,1398.66,1398.66,1432.22,56.4,50.32,87.25,1441.83,1440.15,1386.02,SPX
11/1/2000,1421.22,1429.4,1410.45,1429.6,54.27,49.32,72.62,1441.65,1438.61,1385.37,SPX
11/2/2000,1428.32,1421.22,1421.13,1433.27,55.83,50.21,77.53,1441.57,1437.05,1384.97,SPX
11/3/2000,1426.69,1428.32,1420.92,1433.21,55.36,50,73.02,1441.49,1435.42,1385.86,SPX
11/6/2000,1432.19,1428.76,1427.72,1438.46,56.68,50.71,79.15,1441.65,1433.94,1387.36,SPX
11/7/2000,1431.87,1432.19,1423.26,1436.22,56.57,50.66,77.61,1441.76,1432.29,1389.61,SPX
11/8/2000,1409.28,1431.87,1408.78,1437.28,49.62,47.7,25.37,1441.78,1430.28,1391.84,SPX
11/9/2000,1400.14,1409.28,1369.68,1409.28,47.09,46.56,18.01,1441.79,1428.23,1395.36,SPX
11/10/2000,1365.98,1400.14,1365.97,1400.14,39.09,42.62,6.86,1441.82,1425.2,1394.95,SPX
11/13/2000,1351.26,1365.98,1328.62,1365.98,36.23,41.07,4.9,1441.6,1421.81,1393.78,SPX
11/14/2000,1382.95,1351.26,1351.26,1390.06,45.47,45.48,50.55,1441.47,1419.33,1395.43,SPX
11/15/2000,1389.81,1382.95,1374.75,1395.96,47.26,46.38,57.21,1441.37,1417.28,1397.81,SPX
11/16/2000,1372.32,1389.81,1370.4,1394.68,43.37,44.45,37.75,1441.11,1414.67,1396.99,SPX
11/17/2000,1367.72,1372.32,1355.55,1384.85,42.38,43.95,33.28,1440.83,1412.14,1395.53,SPX
11/20/2000,1342.62,1367.72,1341.67,1367.72,37.37,41.34,16.91,1440.42,1409.2,1392.87,SPX
11/21/2000,1347.35,1342.62,1333.62,1355.87,38.84,42.01,27.05,1439.95,1406.51,1390.33,SPX
11/22/2000,1322.36,1347.35,1321.89,1347.35,34.27,39.53,13.75,1439.5,1403.26,1388.21,SPX
11/24/2000,1341.77,1322.36,1322.36,1343.83,40.16,42.27,45.17,1439.13,1400.48,1387.07,SPX
11/27/2000,1348.97,1341.77,1341.77,1362.5,42.22,43.25,54.41,1438.94,1398.14,1385.54,SPX
11/28/2000,1336.09,1348.97,1334.97,1358.81,39.59,41.93,37.46,1438.67,1395.97,1382.42,SPX
11/29/2000,1341.91,1336.09,1329.28,1352.38,41.37,42.75,48.36,1438.37,1393.61,1378.04,SPX
11/30/2000,1314.95,1341.91,1294.9,1341.91,36.07,40.04,21.87,1438,1390.89,1372.73,SPX
12/1/2000,1315.23,1314.95,1307.02,1334.67,36.16,40.08,22.54,1437.64,1388.21,1367.07,SPX
12/4/2000,1324.97,1315.18,1310.23,1332.06,39.41,41.51,46.26,1437.53,1385.73,1361.99,SPX
12/5/2000,1376.54,1324.97,1324.97,1376.56,53.03,48.28,84.34,1437.65,1384.49,1359.2,SPX
12/6/2000,1351.46,1376.54,1346.15,1376.54,47.44,45.62,55.6,1437.61,1382.97,1355.18,SPX
12/7/2000,1343.55,1351.46,1339.26,1353.5,45.81,44.82,47.88,1437.56,1381.31,1351.9,SPX
12/8/2000,1369.89,1343.55,1343.55,1380.33,51.78,47.98,69.22,1437.74,1379.54,1350.39,SPX
12/11/2000,1380.2,1369.89,1364.14,1389.05,53.92,49.16,75.19,1437.9,1378.42,1351.1,SPX
12/12/2000,1371.18,1380.2,1370.27,1380.27,51.76,48.17,59.94,1437.92,1377.11,1352.09,SPX
12/13/2000,1359.99,1371.18,1358.48,1385.82,49.12,46.96,43.52,1437.83,1375.79,1350.94,SPX
12/14/2000,1340.93,1359.99,1340.48,1359.99,44.92,44.97,25.6,1437.62,1373.92,1348.5,SPX
12/15/2000,1312.15,1340.93,1305.38,1340.93,39.45,42.17,13.25,1437.14,1371.43,1345.49,SPX
12/18/2000,1322.74,1312.15,1312.15,1332.32,42.24,43.51,31.49,1436.8,1369.71,1343.24,SPX
12/19/2000,1305.6,1322.96,1305.2,1346.44,39.1,41.89,20.85,1436.55,1367.78,1341.39,SPX
12/20/2000,1264.74,1305.6,1261.16,1305.6,32.83,38.36,9.44,1436.04,1365.34,1337.26,SPX
12/21/2000,1274.86,1264.74,1254.07,1285.31,35.58,39.66,24.74,1435.4,1363.54,1334.89,SPX
12/22/2000,1305.97,1274.86,1274.86,1305.97,43.28,43.46,57.7,1434.96,1363.06,1333.1,SPX
12/26/2000,1315.19,1305.97,1301.64,1315.94,45.37,44.53,64.59,1434.61,1361.89,1331.41,SPX
12/27/2000,1328.92,1315.19,1310.96,1332.03,48.41,46.1,74.04,1434.46,1360.97,1331.05,SPX
12/28/2000,1334.22,1328.92,1325.78,1335.93,49.57,46.7,77.51,1434.17,1360.66,1330.66,SPX
12/29/2000,1320.28,1334.22,1317.51,1340.1,46.59,45.32,50.73,1433.48,1360.22,1330.93,SPX
1/2/2001,1283.27,1320.28,1276.05,1320.28,39.75,41.92,21.35,1432.58,1358.11,1329.33,SPX
1/3/2001,1347.56,1283.27,1274.62,1347.76,52.73,48.82,68.65,1432.03,1357.12,1330.46,SPX
1/4/2001,1333.34,1347.56,1329.14,1350.24,50.16,47.53,57.23,1431.23,1355.87,1328.3,SPX
1/5/2001,1298.35,1333.34,1294.95,1334.77,44.41,44.53,35.46,1430.22,1353.88,1325.65,SPX
1/8/2001,1295.86,1298.35,1276.29,1298.35,44.03,44.32,34.08,1429.06,1352.5,1323.26,SPX
1/9/2001,1300.8,1295.86,1295.14,1311.72,45.05,44.85,40.94,1427.93,1351.22,1319.81,SPX
1/10/2001,1313.27,1300.8,1287.28,1313.76,47.65,46.17,57.63,1426.87,1349.9,1316.46,SPX
1/11/2001,1326.82,1313.27,1310.36,1332.19,50.39,47.58,70.99,1425.97,1348.46,1314.24,SPX
1/12/2001,1318.32,1326.82,1311.59,1333.21,48.67,46.78,54.75,1425.02,1346.24,1312.16,SPX
1/16/2001,1326.65,1318.32,1313.33,1327.81,50.46,47.67,66.14,1424.21,1344.35,1311.45,SPX
1/17/2001,1329.47,1326.65,1325.41,1346.92,51.08,47.98,69.97,1423.37,1342.37,1312.31,SPX
1/18/2001,1347.97,1329.89,1327.41,1352.71,55.06,49.95,85.81,1422.58,1340.8,1313.57,SPX
1/19/2001,1342.54,1347.97,1336.74,1354.55,53.68,49.38,69.64,1421.82,1339,1315.42,SPX
1/22/2001,1342.9,1342.54,1333.84,1353.62,53.76,49.42,70.2,1421.09,1337.22,1319.33,SPX
1/23/2001,1360.4,1342.9,1339.63,1362.9,57.72,51.33,87.27,1420.39,1336.25,1323.61,SPX
1/24/2001,1364.3,1360.4,1357.28,1369.59,58.57,51.75,89.32,1419.63,1335.53,1326.52,SPX
1/25/2001,1357.51,1364.3,1354.63,1367.35,56.44,50.96,62.91,1418.89,1335.36,1328.64,SPX
1/26/2001,1354.95,1357.51,1342.75,1357.51,55.62,50.65,53.9,1418.17,1335.43,1329.94,SPX
1/29/2001,1364.17,1354.92,1350.36,1365.54,57.99,51.72,74.01,1417.65,1335.06,1331.44,SPX
1/30/2001,1373.73,1364.17,1356.2,1375.68,60.35,52.82,84.52,1417.32,1334.74,1334.11,SPX
1/31/2001,1366.01,1373.73,1364.66,1383.37,57.54,51.83,56.74,1417.36,1334.61,1338.25,SPX
2/1/2001,1373.47,1366.01,1359.34,1373.5,59.5,52.71,70.7,1417.22,1334.73,1339.54,SPX
2/2/2001,1349.47,1373.47,1348.72,1376.38,51.28,49.7,27.65,1416.76,1334.86,1340.35,SPX
2/5/2001,1354.31,1349.47,1344.48,1354.56,52.7,50.29,38.9,1416.4,1335,1343.15,SPX
2/6/2001,1352.26,1354.31,1350.04,1363.55,52,50.03,35.4,1415.99,1335.6,1345.97,SPX
2/7/2001,1340.89,1352.26,1334.26,1352.26,48.22,48.6,20.25,1415.54,1335.58,1347.97,SPX
2/8/2001,1332.53,1341.1,1332.42,1350.32,45.6,47.56,13.76,1414.82,1335.25,1348.93,SPX
2/9/2001,1314.76,1332.53,1309.98,1332.53,40.55,45.43,6.8,1414.09,1334.83,1348.33,SPX
2/12/2001,1330.31,1314.76,1313.64,1330.96,46.17,47.56,43.98,1413.41,1334.59,1348.93,SPX
2/13/2001,1318.8,1330.31,1317.51,1336.62,42.93,46.18,30.48,1412.74,1334.67,1348.54,SPX
2/14/2001,1315.92,1318.8,1304.72,1320.73,42.14,45.83,27.33,1411.98,1334.69,1347.86,SPX
2/15/2001,1326.61,1315.92,1315.92,1331.29,46.13,47.34,53.87,1411.38,1334.72,1346.79,SPX
2/16/2001,1301.53,1326.61,1293.18,1326.61,39.28,44.35,23.57,1410.82,1333.22,1344.74,SPX
2/20/2001,1278.94,1301.53,1278.44,1307.16,34.34,41.88,13.4,1410.16,1331.77,1341.54,SPX
2/21/2001,1255.27,1278.94,1253.16,1282.97,30.07,39.5,7.98,1409.28,1330,1336.29,SPX
2/22/2001,1252.82,1255.27,1228.33,1259.94,29.66,39.26,7.51,1408.42,1327.66,1330.71,SPX
2/23/2001,1245.86,1252.82,1215.44,1252.82,28.47,38.57,6,1407.59,1324.97,1325.13,SPX
2/26/2001,1267.65,1245.86,1241.71,1267.69,37,41.86,51.65,1407.01,1322.9,1320.77,SPX
2/27/2001,1257.94,1267.65,1252.26,1272.76,34.99,40.86,38.99,1406.26,1320.86,1315.45,SPX
2/28/2001,1239.94,1257.94,1229.65,1263.47,31.58,39.05,23.19,1405.36,1318.84,1308.76,SPX
3/1/2001,1241.23,1239.94,1214.5,1241.36,32.09,39.25,26.4,1404.3,1317.42,1302.53,SPX
3/2/2001,1234.18,1241.23,1219.74,1251.01,30.74,38.54,19.67,1403.14,1315.65,1295.56,SPX
3/5/2001,1241.41,1234.18,1234.04,1242.55,33.82,39.7,42.3,1402.11,1314.37,1290.16,SPX
3/6/2001,1253.8,1241.41,1241.41,1267.42,38.83,41.65,66.53,1401.19,1314.15,1285.13,SPX
3/7/2001,1261.89,1253.8,1253.8,1263.86,41.93,42.9,76.29,1400.47,1313.89,1280.61,SPX
3/8/2001,1264.74,1261.89,1257.6,1266.5,43.02,43.34,79.45,1399.79,1313.07,1276.81,SPX
3/9/2001,1233.42,1264.74,1228.42,1264.74,35.18,39.84,24.83,1399.09,1311.43,1271.85,SPX
3/12/2001,1180.16,1233.42,1176.78,1233.42,26.38,34.88,9.02,1397.99,1308.46,1265.12,SPX
3/13/2001,1197.66,1180.16,1171.5,1197.83,32.37,37.52,30.75,1397.07,1305.72,1258.49,SPX
3/14/2001,1166.71,1197.66,1155.35,1197.66,28.02,34.93,18.82,1396.02,1302.65,1250.88,SPX
3/15/2001,1173.56,1166.71,1166.71,1182.04,30.25,35.94,28.08,1394.77,1300.46,1243.77,SPX
3/16/2001,1150.53,1173.56,1148.64,1173.56,27.2,34.09,17.83,1393.42,1296.52,1234.96,SPX
3/19/2001,1170.81,1150.53,1147.18,1173.5,33.56,37.04,44.57,1392.03,1293.27,1228.43,SPX
3/20/2001,1142.62,1170.81,1142.19,1180.56,29.68,34.8,26.55,1390.36,1290.15,1221.61,SPX
3/21/2001,1122.14,1142.62,1118.74,1149.39,27.22,33.29,18.43,1388.63,1286.68,1214.95,SPX
3/22/2001,1117.58,1122.14,1081.19,1124.27,26.69,32.96,16.72,1386.93,1283.01,1208.19,SPX
3/23/2001,1139.83,1117.58,1117.58,1141.83,33.5,36.15,50.38,1385.27,1279.55,1202.89,SPX
3/26/2001,1152.69,1139.83,1139.83,1160.02,37.14,37.92,63.25,1383.73,1276.06,1197.14,SPX
3/27/2001,1182.17,1152.69,1150.96,1183.35,44.61,41.75,80.58,1382.35,1273.34,1193.35,SPX
3/28/2001,1153.29,1182.17,1147.83,1182.17,39.64,39.29,47.6,1380.89,1269.87,1189.02,SPX
3/29/2001,1147.95,1153.29,1136.26,1161.69,38.78,38.86,42.75,1379.28,1266.24,1184.36,SPX
3/30/2001,1160.33,1147.95,1143.83,1162.8,41.93,40.44,57.73,1377.73,1262.49,1180.66,SPX
4/2/2001,1145.87,1160.33,1137.51,1169.51,39.38,39.21,39.58,1376.07,1258.56,1175.89,SPX
4/3/2001,1106.46,1145.87,1100.19,1145.87,33.42,36.12,17.32,1374.28,1253.83,1168.52,SPX
4/4/2001,1103.25,1106.46,1091.99,1117.5,32.98,35.88,16.21,1372.36,1248.68,1160.59,SPX
4/5/2001,1151.44,1103.25,1103.25,1151.47,44.7,41.85,65.77,1370.74,1244.43,1154.92,SPX
4/6/2001,1128.43,1151.44,1119.29,1151.44,41.01,40.01,46.2,1368.99,1239.85,1149.67,SPX
4/9/2001,1137.59,1128.43,1126.38,1146.13,43.03,41.08,54.32,1367.41,1235.5,1147.55,SPX
4/10/2001,1168.38,1137.59,1137.59,1173.92,49.29,44.51,74.05,1366.05,1231.58,1146.08,SPX
4/11/2001,1165.89,1168.38,1160.26,1182.24,48.83,44.29,70.37,1364.6,1227.43,1146.04,SPX
4/12/2001,1183.5,1165.89,1157.73,1183.51,52.28,46.2,80.61,1363.27,1223.78,1146.54,SPX
4/16/2001,1179.68,1183.5,1167.38,1184.64,51.47,45.85,72.46,1361.89,1219.9,1147.99,SPX
4/17/2001,1191.81,1179.68,1169.13,1192.04,53.91,47.17,81.41,1360.64,1216.75,1149.04,SPX
4/18/2001,1238.16,1191.81,1191.81,1248.42,61.82,51.83,93.51,1359.55,1214.42,1153.82,SPX
4/19/2001,1253.7,1238.16,1233.39,1253.71,64.05,53.26,95.11,1358.48,1212.45,1160.4,SPX
4/20/2001,1242.98,1253.7,1234.41,1253.7,61.39,52.15,75.78,1357.46,1210.49,1166.67,SPX
4/23/2001,1224.36,1242.98,1217.47,1242.98,56.96,50.28,49.54,1356.3,1208.33,1170.9,SPX
4/24/2001,1209.47,1224.36,1208.89,1233.54,53.63,48.83,35,1354.95,1206.23,1173.74,SPX
4/25/2001,1228.75,1209.47,1207.38,1232.36,57.12,50.73,58.6,1353.72,1204.19,1176.06,SPX
4/26/2001,1234.52,1228.75,1228.75,1248.3,58.14,51.3,64.4,1352.48,1202.51,1180.13,SPX
4/27/2001,1253.05,1234.52,1234.52,1253.07,61.32,53.07,78.75,1351.28,1201.25,1185.38,SPX
4/30/2001,1249.46,1253.05,1243.99,1269.3,60.36,52.69,70.49,1350.05,1199.71,1189.84,SPX
5/1/2001,1266.44,1249.46,1243.55,1266.47,63.27,54.31,83.08,1348.84,1199.01,1195.87,SPX
5/2/2001,1267.43,1266.44,1257.7,1272.93,63.44,54.4,83.69,1347.62,1198.78,1203.91,SPX
5/3/2001,1248.58,1267.43,1239.88,1267.43,57.98,52.28,41.28,1346.39,1198.64,1211.18,SPX
5/4/2001,1266.61,1248.58,1232,1267.51,61.4,54.05,66,1345.32,1198.92,1216.94,SPX
5/7/2001,1263.51,1266.61,1259.19,1270,60.49,53.7,59.54,1344.16,1199.27,1223.69,SPX
5/8/2001,1261.2,1266.71,1253,1267.01,59.78,53.43,53.66,1343.06,1199.14,1229.87,SPX
5/9/2001,1255.54,1261.2,1247.83,1261.65,57.98,52.75,39.38,1342.02,1199.09,1234.23,SPX
5/10/2001,1255.18,1255.54,1254.56,1268.14,57.86,52.71,38.41,1340.92,1199.4,1238.7,SPX
5/11/2001,1245.67,1255.18,1240.79,1259.84,54.65,51.54,19.39,1339.89,1199.49,1241.8,SPX
5/14/2001,1248.92,1245.67,1241.02,1249.68,55.56,51.92,35.71,1338.88,1199.78,1245.27,SPX
5/15/2001,1249.44,1248.92,1245.36,1257.45,55.71,51.98,38.69,1338.03,1199.94,1248.15,SPX
5/16/2001,1284.99,1249.44,1243.02,1286.39,64.64,55.98,89.34,1337.3,1200.57,1250.49,SPX
5/17/2001,1288.49,1284.99,1282.65,1296.48,65.38,56.35,90.5,1336.55,1201.1,1252.23,SPX
5/18/2001,1291.96,1288.49,1281.15,1292.06,66.14,56.72,91.82,1335.82,1201.64,1254.68,SPX
5/21/2001,1312.83,1291.96,1287.87,1312.95,70.34,58.91,96.37,1335.12,1203.23,1259.1,SPX
5/22/2001,1309.38,1312.83,1306.89,1315.93,68.82,58.41,84.68,1334.35,1205.82,1264.1,SPX
5/23/2001,1289.05,1309.38,1288.7,1309.38,60.52,55.51,40.87,1333.4,1207.64,1267.11,SPX
5/24/2001,1293.17,1289.05,1281.22,1295.04,61.53,55.97,48.9,1332.46,1210.17,1270.04,SPX
5/25/2001,1277.89,1293.17,1276.42,1293.17,55.82,53.84,27.85,1331.48,1212.26,1271.29,SPX
5/29/2001,1267.93,1277.89,1265.41,1278.42,52.4,52.49,19.6,1330.52,1214.61,1272.21,SPX
5/30/2001,1248.08,1267.93,1245.96,1267.93,46.32,49.92,10.39,1329.4,1216.15,1271.29,SPX
5/31/2001,1255.82,1248.08,1248.07,1261.91,48.81,50.89,29.7,1328.22,1218.42,1270.71,SPX
6/1/2001,1260.67,1255.82,1246.88,1265.34,50.37,51.5,41.54,1327.1,1221.19,1271.32,SPX
6/4/2001,1267.11,1260.67,1256.36,1267.17,52.44,52.31,56.23,1326.04,1224.18,1271.34,SPX
6/5/2001,1283.57,1267.11,1267.11,1286.62,57.33,54.34,77.7,1324.98,1227.05,1272.34,SPX
6/6/2001,1270.03,1283.57,1269.01,1283.85,52.54,52.44,48.4,1323.87,1229.4,1272.79,SPX
6/7/2001,1276.96,1270.03,1265.41,1278.42,54.63,53.3,59.99,1322.76,1231.3,1273.86,SPX
6/8/2001,1264.96,1276.96,1259.99,1277.11,50.49,51.63,37.89,1321.59,1233.53,1274.35,SPX
6/11/2001,1254.39,1264.96,1249.23,1264.96,47.1,50.19,25.49,1320.33,1235.66,1274.78,SPX
6/12/2001,1255.85,1254.39,1235.75,1261,47.62,50.39,30.22,1319.07,1237.57,1275.13,SPX
6/13/2001,1241.6,1255.85,1241.59,1259.75,43.14,48.45,15.66,1317.75,1239.48,1274.74,SPX
6/14/2001,1219.87,1241.6,1218.9,1241.6,37.36,45.68,7.45,1316.27,1241.75,1271.48,SPX
6/15/2001,1214.36,1219.87,1203.03,1221.5,36.04,45,6.21,1314.8,1243.97,1267.77,SPX
6/18/2001,1208.43,1214.36,1208.33,1221.23,34.63,44.27,4.9,1313.33,1245.11,1263.6,SPX
6/19/2001,1212.58,1208.43,1207.71,1226.11,36.51,44.92,22.18,1311.8,1246.8,1258.58,SPX
6/20/2001,1223.14,1212.58,1210.07,1225.61,41.14,46.55,54.06,1310.31,1248.51,1254.27,SPX
6/21/2001,1237.04,1223.14,1220.25,1240.24,46.67,48.62,74.6,1308.96,1249.88,1251.67,SPX
